vendor_a,item_number_a,description_a,price_a_usd,vendor_b,item_number_b,description_b,price_b_usd,item_match_score,match_method
Metabo,344490850,Cable with plug                         ,8.01,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,80.0,description
Metabo,344490900,Cable with plug                         ,8.97,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,80.0,description
Metabo,344490920,Cable with plug                         ,11.98,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,80.0,description
Metabo,344490960,Cable with plug                         ,5.97,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,80.0,description
Metabo,344490990,Cable with plug                         ,8.01,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,80.0,description
Metabo,344491010,Cable with plug                         ,4.97,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,80.0,description
Metabo,344491080,Cable with plug                         ,6.93,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,80.0,description
Metabo,344491140,Cable with plug                         ,3.47,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,80.0,description
Metabo,344491990,Cable with plug                         ,17.99,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,80.0,description
Metabo,344492020,Cable with plug                         ,15.95,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,80.0,description
Metabo,344492040,"Cable with plug,230V                    ",9.97,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,66.7,description
Metabo,344492340,Power socket                            ,8.97,Ronix,9020,POWER TROWEL,361.95,66.7,description
Metabo,344492750,Cable with UL-CSA-plug                  ,4.46,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,62.5,description
Metabo,344492980,Cable with plug                         ,4.0,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,80.0,description
Metabo,344493080,Cable with  Cee plug                    ,4.0,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,69.0,description
Metabo,344493140,Strand set                              ,1.5,Ronix,5810,Miter Saw Stand,76.95,56.0,description
Metabo,344493170,Cable with CEE plug                     ,5.97,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,69.0,description
Metabo,344493180,Cable with plug                         ,8.01,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,80.0,description
Metabo,344493220,Cable cpl.                              ,15.95,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,66.7,description
Metabo,344493480,Cable set                               ,0.48,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,71.4,description
Metabo,344493500,Strand set                              ,0.48,Ronix,5810,Miter Saw Stand,76.95,56.0,description
Metabo,344493550,Strand set                              ,0.77,Ronix,5810,Miter Saw Stand,76.95,56.0,description
Metabo,344493630,Cable Chinese                           ,11.98,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,55.6,description
Metabo,344493640,Cable Chinese                           ,8.97,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,55.6,description
Metabo,344493650,Cable Chinese                           ,8.01,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,55.6,description
Metabo,344493740,Cable with plug                         ,8.01,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,80.0,description
Metabo,344493780,Cable with plug                         ,8.97,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,80.0,description
Metabo,344493840,Cable with plug                         ,11.98,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,80.0,description
Metabo,344493960,Cable strand                            ,0.48,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,58.8,description
Metabo,344494000,Cable strand                            ,0.44,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,58.8,description
Metabo,344494010,Cable with plug                         ,6.93,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,80.0,description
Metabo,344494020,Cable set                               ,0.48,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,71.4,description
Metabo,344494030,Cable with Ul-CSA-plug                  ,8.01,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,62.5,description
Metabo,344494220,Cable with plug                         ,8.97,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,80.0,description
Metabo,344494240,Cable with plug                         ,9.97,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,80.0,description
Metabo,344494350,Cable with plug                         ,11.98,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,80.0,description
Metabo,344494480,Cable Chinese                           ,3.47,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,55.6,description
Metabo,344494490,Cable with plug                         ,9.97,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,80.0,description
Metabo,344494590,Cable with plug                         ,5.97,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,80.0,description
Metabo,344494600,Cable with plug                         ,13.99,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,80.0,description
Metabo,344494850,Cable cpl.                              ,4.0,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,66.7,description
Metabo,344495040,Suppressor compl.                       ,1.75,Ronix,8574,Air compressor,,64.5,description
Metabo,344495060,Twin lead                               ,1.01,Ronix,2411,"Electric Twin Paddle
Mixer
100mm",53.57,61.5,description
Metabo,344495130,Power socket                            ,40.13,Ronix,9020,POWER TROWEL,361.95,66.7,description
Metabo,344495140,Power socket                            ,22.46,Ronix,9020,POWER TROWEL,361.95,66.7,description
Metabo,344495180,Cable with plug                         ,22.46,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,80.0,description
Metabo,344495190,Cable with plug                         ,34.75,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,80.0,description
Metabo,344495250,Cable with plug                         ,6.93,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,80.0,description
Metabo,344495260,Cable with plug                         ,8.01,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,80.0,description
Metabo,344495270,Cable with plug                         ,11.98,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,80.0,description
Metabo,344495280,Cable Chinese                           ,6.93,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,55.6,description
Metabo,344495290,Cable with plug                         ,8.01,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,80.0,description
Metabo,344495640,Cable with plug                         ,9.97,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,80.0,description
Metabo,344496760,power cord (S A)                        ,3.47,Ronix,9020,POWER TROWEL,361.95,58.8,description
Metabo,344496770,Cable with plug                         ,11.98,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,80.0,description
Metabo,344496780,power cord                              ,2.99,Ronix,8106K,Cordless Polisher,,66.7,description
Metabo,344496860,Strand set condensor                    ,0.77,Ronix,5810,Miter Saw Stand,76.95,57.1,description
Metabo,344496970,Strand set condensor                    ,0.44,Ronix,5810,Miter Saw Stand,76.95,57.1,description
Metabo,344496990,Strand set                              ,0.48,Ronix,5810,Miter Saw Stand,76.95,56.0,description
Metabo,344497070,Cable strand                            ,0.44,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,58.8,description
Metabo,344497110,Cable strand                            ,0.44,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,58.8,description
Metabo,344497150,Cable with plug                         ,5.97,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,80.0,description
Metabo,344497160,Cable with plug                         ,3.47,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,80.0,description
Metabo,344497170,Cable with plug                         ,5.97,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,80.0,description
Metabo,344497180,Cable with plug                         ,4.0,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,80.0,description
Metabo,344497200,Cable w.australian plug                 ,5.97,Ronix,2250 Brazilian plug,2250 Brazilian plug,15.65,57.1,description
Metabo,344497460,Cable with plug                         ,22.46,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,80.0,description
Metabo,344497560,Cable                                   ,11.98,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,100.0,description
Metabo,344497580,CABLE                                   ,0.44,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,100.0,description
Metabo,344497590,CABLE                                   ,0.44,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,100.0,description
Metabo,344497600,CABLE                                   ,0.44,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,100.0,description
Metabo,344497610,CABLE                                   ,0.44,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,100.0,description
Metabo,344497810,Cable with plug                         ,3.47,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,80.0,description
Metabo,344497860,"Strand compl.,weiss, 120V               ",0.44,Ronix,8626,Cordless Fan 20V,30.07,63.4,description
Metabo,344497890,Cable with Cee-Stecker                  ,9.97,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,62.5,description
Metabo,344497910,Power socket                            ,32.33,Ronix,9020,POWER TROWEL,361.95,66.7,description
Metabo,344497920,Cable with plug                         ,22.46,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,80.0,description
Metabo,344498200,Cable with plug                         ,4.46,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,80.0,description
Metabo,344498300,Power socket                            ,27.47,Ronix,9020,POWER TROWEL,361.95,66.7,description
Metabo,344498420,Cable with plug                         ,2.51,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,80.0,description
Metabo,344498430,Cable with plug                         ,2.99,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,80.0,description
Metabo,344498450,Cable with plug                         ,2.51,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,80.0,description
Metabo,344498480,"Cable with plug, 240V                   ",4.97,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,64.5,description
Metabo,344498490,Cable with plug 110V                    ,4.97,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,85.7,description
Metabo,344498730,Cable                                   ,13.99,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,100.0,description
Metabo,344498770,Power socket                            ,24.97,Ronix,9020,POWER TROWEL,361.95,66.7,description
Metabo,344498780,Power socket                            ,47.39,Ronix,9020,POWER TROWEL,361.95,66.7,description
Metabo,344498790,Power socket                            ,55.09,Ronix,9020,POWER TROWEL,361.95,66.7,description
Metabo,344498820,Cable with plug                         ,32.33,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,80.0,description
Metabo,344498940,Cable with plug                         ,4.46,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,80.0,description
Metabo,344499230,Cable with plug                         ,8.01,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,80.0,description
Metabo,344499240,Cable with plug                         ,9.97,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,80.0,description
Metabo,344499250,Cable with plug                         ,8.97,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,80.0,description
Metabo,344499330,Cable with plug                         ,6.93,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,80.0,description
Metabo,344499480,Cable compl.                            ,40.13,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,58.8,description
Metabo,344499620,Cable w.australian plug                 ,8.01,Ronix,2250 Brazilian plug,2250 Brazilian plug,15.65,57.1,description
